2012-12-03 15:55:15.007000,VI_jay-z-kanye__oti-258850-124256-P,102563840,1,0,MusicChoice_45_35
2012-12-03 15:56:03.507000,VI_pitbull__rain_ov-258851-124049-P,113909760,1,0,MusicChoice_45_35
2012-12-03 15:56:54.050000,VI_lmfao__sexy_and_-258852-124783-P,110817280,1,0,MusicChoice_45_35
2012-12-03 15:57:58.277000,VI_romeo__promise-258853-124986-P,159703040,1,0,MusicChoice_45_35
2012-12-03 15:58:52.220000,VI_n_minaj__stupid-258854-126187-P,110551040,1,0,MusicChoice_45_35
2012-12-03 15:59:35.887000,VI_calibre_50__gent-258855-127248-P,88453120,1,0,MusicChoice_45_35
2012-12-03 16:00:27.287000,VI_rihanna__you_da_-258856-126125-P,113653760,1,0,MusicChoice_45_35
2012-12-03 16:01:19.657000,VI_j_aldean__fly_ov-258857-126872-P,108226560,1,0,MusicChoice_45_35
2012-12-03 16:02:17.923000,VI_wisin_yandel_fol-258858-127552-P,142571520,1,0,MusicChoice_45_35
2012-12-03 16:03:07.747000,VI_c_design__teke_t-258859-128268-P,104714240,1,0,MusicChoice_45_35
2012-12-03 16:03:57.980000,VI_a_sanz__se_vende-258860-129390-P,116736000,1,0,MusicChoice_45_35
2012-12-03 16:07:02.247000,VI_chosenfewurbano_-258861-130050-P,593776640,1,0,MusicChoice_45_35
2012-12-03 16:08:41.230000,VI_horoscopos_la_mo-258862-129890-P,92825600,1,0,MusicChoice_45_35
2012-12-03 16:09:35.067000,VI_deadmau5__profes-258863-129432-P,133058560,1,0,MusicChoice_45_35
2012-12-03 16:10:36.763000,VI_pitbull__get_it-258864-128828-P,129945600,1,0,MusicChoice_45_35
2012-12-03 16:11:43.657000,VI_juicy_j__bandz_a-258865-129434-P,150087680,1,0,MusicChoice_45_35
2012-12-03 16:12:48.193000,VI_wisin-c_brown__s-258866-129107-P,141322240,1,0,MusicChoice_45_35
2012-12-03 16:13:47.513000,Tia_Tamera218HD_C3R_HD_51656P,5271429120,1,0,STYLE_C3
2012-12-03 16:13:54.430000,VI_plan_b__la_formu-258867-129514-P,151296000,1,0,MusicChoice_45_35
2012-12-03 16:14:43.320000,VI_shiny_toy_g_wait-258868-128753-P,95784960,1,0,MusicChoice_45_35
2012-12-03 16:15:36.097000,VI_tyrese__best_of_-258869-129983-P,122900480,1,0,MusicChoice_45_35
2012-12-03 16:16:28.543000,VI_meek_mill__burn-258870-130125-P,123688960,1,0,MusicChoice_45_35
2012-12-03 16:17:16.497000,VI_skrillex__breakn-258871-130148-P,104110080,1,0,MusicChoice_45_35
2012-12-03 16:18:06.450000,VI_styles_p__i_know-258872-130171-P,112640000,1,0,MusicChoice_45_35
2012-12-03 16:18:57.787000,VI_future__neva_end-258873-130212-P,125788160,1,0,MusicChoice_45_35
2012-12-03 16:19:49.657000,VI_meek_mill__young-258874-130124-P,120934400,1,0,MusicChoice_45_35
2012-12-03 16:20:55.880000,VI_swizz_beatz_ever-258875-130110-P,160040960,1,0,MusicChoice_45_35
2012-12-03 16:22:04.567000,VI_slaughterhouse_g-258876-130132-P,161423360,1,0,MusicChoice_45_35
2012-12-03 16:22:57.577000,VI_cassie_me___u-258877-76626-P,103321600,1,0,MusicChoice_45
2012-12-03 16:23:52.270000,VI_w_houston_all_the-258878-74843-P,128573440,1,0,MusicChoice_45
2012-12-03 16:24:44.077000,VI_florida_right_ro-258879-112899-P,114094080,1,0,MusicChoice_45
2012-12-03 16:25:38.757000,VI_aventura__obsesi-258880-113499-P,122828800,1,0,MusicChoice_45
2012-12-03 16:26:31.267000,VI_ciara__love_magi-258881-113089-P,107980800,1,0,MusicChoice_45
2012-12-03 16:27:29.657000,VI_ciara__ride-258882-118405-P,149770240,1,0,MusicChoice_45
2012-12-03 16:28:28.123000,VI_r_ross__bmf-258883-119466-P,131747840,1,0,MusicChoice_45
2012-12-03 16:29:27.577000,VI_ace_hood__body_2-258884-124126-P,129751040,1,0,MusicChoice_45
2012-12-03 16:30:05.047000,VI_fresh_bb__a_frie-258885-125716-P,59944960,1,0,MusicChoice_45
2012-12-03 16:31:04.343000,VI_m_fiona__4am-258886-125014-P,143175680,1,0,MusicChoice_45
2012-12-03 16:32:10.377000,VI_future__same_dam-258887-127109-P,143605760,1,0,MusicChoice_45
2012-12-03 16:33:04.277000,VI_m_solveig_the_ni-258888-127669-P,105912320,1,0,MusicChoice_45
2012-12-03 16:33:48.283000,VI_afrojack_cant_st-258889-128120-P,90480640,1,0,MusicChoice_45
2012-12-03 16:34:46.020000,VI_dj_khaled__take_-258890-128128-P,143872000,1,0,MusicChoice_45
2012-12-03 16:35:45.597000,VI_c_harris__lets_g-258891-127754-P,134144000,1,0,MusicChoice_45
2012-12-03 16:36:50.477000,VI_c_lloyd__oath-258892-129638-P,121139200,1,0,MusicChoice_45
2012-12-03 16:37:47.243000,VI_gaslight__handwr-258893-128723-P,134430720,1,0,MusicChoice_45
2012-12-03 16:38:39.833000,VI_zz_top__i_gotsta-258894-129826-P,106711040,1,0,MusicChoice_45
2012-12-03 16:39:34.277000,VI_k_locke__finally-258895-130080-P,125368320,1,0,MusicChoice_45
2012-12-03 16:51:11.460000,Chicago117_C3R_51750P,1318041600,1,0,STYLE_C3
2012-12-03 17:43:45.890000,Chicago117HD_C3R_HD_51774P,5271193600,1,0,STYLE_C3
2012-12-03 18:06:41.013000,SPROUT_NAD0226V_R1_P,390748160,2,0,SPROUT_COMM
2012-12-03 18:54:56.540000,BasketballCalStFullertonAtWashington_PAC12083,2777886720,1,0,PAC12_STANDARD
2012-12-03 22:20:19.800000,Chelsea1203_C3_51975P,845649920,1,0,E_C3
2012-12-03 23:10:02.583000,Chelsea1203HD_C3_HD_51999P,3390197760,1,0,E_C3
2012-12-03 23:44:53.863000,BBCA1682002070078101,1690286080,1,0,BBC_C3_SD
2012-12-03 23:57:22.527000,Weekly_News_11_232012123_package,686417920,1,0,JEWISH_RAPID
2012-12-04 00:00:18.937000,BBCA1682002030105001,1467617280,1,0,BBC20
2012-12-04 00:06:39.490000,Leap_of_Faith20121130_package,2698496000,1,0,JEWISH
2012-12-04 00:36:08,1203_BonesC3P0,1710848000,1,0,FOXNET
2012-12-04 01:42:12.457000,MadeNChelsea107_C3_51852P,1689364480,1,0,STYLE_C3
2012-12-04 01:47:06.367000,BBCA1782001640015001,1593466880,1,0,BBC20
2012-12-04 01:50:27.687000,BBCA1682002030115001,1443665920,1,0,BBC20
2012-12-04 01:52:07.607000,BBCA1782001640025001,1519882240,1,0,BBC20
2012-12-04 02:12:14.387000,SODKIDKABGR0932_486035P,1395630080,1,0,CDN
2012-12-04 02:51:53.190000,Halakeh2012123_package,1377064960,1,0,JEWISH
2012-12-04 03:17:55.417000,1203_Bones_HDC3P0,6769152000,1,0,FOXNET
2012-12-04 04:08:00.520000,MadeNChelsea108_C3_51907P,1689999360,1,0,STYLE_C3
2012-12-04 04:22:48.880000,1203_Mob_DoctorC3P0,1665392640,1,0,FOXNET
2012-12-04 04:47:03.187000,MadeNChelsea108HD_C3_HD_51931P,6757621760,1,0,STYLE_C3
2012-12-04 05:42:34.443000,Walking_Dead_308_HD_D4,5166827520,1,0,AMC_HD
2012-12-04 06:03:54.007000,1203_Mob_Doctor_HDC3P0,6589255680,1,0,FOXNET
2012-12-04 06:32:27.837000,MadeNChelsea107HD_C3_HD_51876P,6756044800,1,0,STYLE_C3
2012-12-04 06:47:10.103000,MRooms_ItalianP,1381795840,1,0,HGTV_32_RAPID
2012-12-04 07:34:05.973000,Patti_LaBelle_Christmas_492501P,1398323200,1,0,TVONE
2012-12-04 07:37:20.467000,PCKG0001354313897653,743106560,1,0,EXPRESS_LANE
2012-12-04 07:39:12.180000,DecFlameSurrenderG_478511P,125747200,1,0,GOSPEL
2012-12-04 07:40:14.817000,DecMaryMarySurviveG_478502P,124262400,1,0,GOSPEL
2012-12-04 08:15:36.593000,MRooms_TBD_HDP,5526179840,1,0,SCRIPPS_HD_2_RAPID
2012-12-04 08:43:04.510000,BourdainBrooklyn_HDP,4979097600,1,0,TRAVEL_CHANNEL_HD_5_RAPID
2012-12-04 09:13:23.377000,Madagascar_HDP,4981555200,1,0,TRAVEL_CHANNEL_HD_5
2012-12-04 09:37:24.620000,PCKG0001354314979688,743004160,1,0,EXPRESS_LANE
2012-12-04 09:39:14.757000,DecJamesFortuneFIYAIBelieveG,140779520,1,0,GOSPEL
2012-12-04 09:40:04.290000,DecLeCraeBackgroundG_478505P,138885120,1,0,GOSPEL
2012-12-04 09:40:54.320000,DecTrinitee57ListenG_478499P,117862400,1,0,GOSPEL
2012-12-04 10:21:17.920000,GlamFairy208_C3R_52703P,1303838720,1,0,STYLE_C3
2012-12-04 11:03:15.840000,PCKG0001353955832610,79493120,1,0,EXPRESS_LANE
2012-12-04 13:22:34.553000,RoveLA20973926Package,1264117760,1,0,TV_GUIDE
